Serial Number:20440473 --,,,,,,,
,,,,,,,
Date Time - GMT +01:00,"Temp, (*C)","RH, (%)","DewPt, (*C)",Low Power,Button Down,Host Connect,EOF
29/08/18 20:56,2.31,99.98,2.31, , , , 
29/08/18 21:56,2.27,99.98,2.27, , , , 
29/08/18 22:56,2.31,99.98,2.31, , , , 
29/08/18 23:56,2.31,99.98,2.31, , , , 
30/08/18 00:56,2.27,99.98,2.27, , , , 
30/08/18 01:56,2.31,99.98,2.31, , , , 
30/08/18 02:56,2.27,99.98,2.27, , , , 
30/08/18 03:56,2.19,99.98,2.18, , , , 
30/08/18 04:56,2.1,99.98,2.09, , , , 
30/08/18 05:56,2.36,99.98,2.35, , , , 
30/08/18 06:56,2.36,99.98,2.35, , , , 
30/08/18 07:56,2.36,99.98,2.35, , , , 
30/08/18 08:56,2.31,99.98,2.31, , , , 
30/08/18 09:56,2.31,99.98,2.31, , , , 
30/08/18 10:56,2.4,99.98,2.4, , , , 
30/08/18 11:56,2.44,99.98,2.44, , , , 
30/08/18 12:56,2.49,99.98,2.48, , , , 
30/08/18 13:56,2.49,99.98,2.48, , , , 
30/08/18 14:56,2.74,99.98,2.74, , , , 
30/08/18 15:56,2.57,99.98,2.57, , , , 
30/08/18 16:56,2.53,99.98,2.52, , , , 
30/08/18 17:56,2.53,99.98,2.52, , , , 
30/08/18 18:56,2.4,99.98,2.4, , , , 
30/08/18 19:56,2.27,99.98,2.27, , , , 
30/08/18 20:56,2.4,99.98,2.4, , , , 
30/08/18 21:56,2.31,99.98,2.31, , , , 
30/08/18 22:56,2.23,99.98,2.22, , , , 
30/08/18 23:56,2.01,99.98,2.01, , , , 
31/08/18 00:56,1.97,99.98,1.97, , , , 
31/08/18 01:56,1.97,99.98,1.97, , , , 
31/08/18 02:56,2.06,99.98,2.05, , , , 
31/08/18 03:56,2.01,99.98,2.01, , , , 
31/08/18 04:56,1.8,99.98,1.79, , , , 
31/08/18 05:56,2.1,99.98,2.09, , , , 
31/08/18 06:56,2.01,99.98,2.01, , , , 
31/08/18 07:56,1.76,99.98,1.75, , , , 
31/08/18 08:56,1.67,99.98,1.67, , , , 
31/08/18 09:56,1.76,99.98,1.75, , , , 
31/08/18 10:56,1.8,99.98,1.79, , , , 
31/08/18 11:56,2.01,99.98,2.01, , , , 
31/08/18 12:56,2.27,99.98,2.27, , , , 
31/08/18 13:56,2.23,99.98,2.22, , , , 
31/08/18 14:56,2.27,99.98,2.27, , , , 
31/08/18 15:56,2.23,99.98,2.22, , , , 
31/08/18 16:56,2.31,99.98,2.31, , , , 
31/08/18 17:56,2.31,99.98,2.31, , , , 
31/08/18 18:56,2.31,99.98,2.31, , , , 
31/08/18 19:56,2.27,99.98,2.27, , , , 
31/08/18 20:56,2.61,99.98,2.61, , , , 
31/08/18 21:56,2.57,99.98,2.57, , , , 
31/08/18 22:56,2.53,99.98,2.52, , , , 
31/08/18 23:56,2.49,99.98,2.48, , , , 
01/09/18 00:56,2.53,99.98,2.52, , , , 
01/09/18 01:56,2.53,99.98,2.52, , , , 
01/09/18 02:56,2.79,99.98,2.78, , , , 
01/09/18 03:56,2.57,99.98,2.57, , , , 
01/09/18 04:56,2.4,99.98,2.4, , , , 
01/09/18 05:56,2.74,99.98,2.74, , , , 
01/09/18 06:56,3.04,99.98,3.04, , , , 
01/09/18 07:56,2.27,99.98,2.27, , , , 
01/09/18 08:56,2.49,99.98,2.48, , , , 
01/09/18 09:56,2.57,99.98,2.57, , , , 
01/09/18 10:56,2.01,99.98,2.01, , , , 
01/09/18 11:56,1.8,99.98,1.79, , , , 
01/09/18 12:56,2.14,99.98,2.14, , , , 
01/09/18 13:56,2.06,99.98,2.05, , , , 
01/09/18 14:56,1.97,99.98,1.97, , , , 
01/09/18 15:56,1.84,99.98,1.84, , , , 
01/09/18 16:56,1.8,99.98,1.79, , , , 
01/09/18 17:56,1.76,99.98,1.75, , , , 
01/09/18 18:56,1.63,99.98,1.62, , , , 
01/09/18 19:56,1.67,99.98,1.67, , , , 
01/09/18 20:56,1.71,99.98,1.71, , , , 
01/09/18 21:56,1.5,99.98,1.49, , , , 
01/09/18 22:56,1.63,99.98,1.62, , , , 
01/09/18 23:56,1.63,99.98,1.62, , , , 
02/09/18 00:56,1.63,99.98,1.62, , , , 
02/09/18 01:56,1.93,99.98,1.92, , , , 
02/09/18 02:56,2.01,99.98,2.01, , , , 
02/09/18 03:56,1.8,99.98,1.79, , , , 
02/09/18 04:56,1.71,99.98,1.71, , , , 
02/09/18 05:56,1.46,99.98,1.45, , , , 
02/09/18 06:56,1.5,99.98,1.49, , , , 
02/09/18 07:56,1.54,99.98,1.54, , , , 
02/09/18 08:56,1.63,99.98,1.62, , , , 
02/09/18 09:56,1.58,99.98,1.58, , , , 
02/09/18 10:56,1.97,99.98,1.97, , , , 
02/09/18 11:56,1.63,99.98,1.62, , , , 
02/09/18 12:56,1.67,99.98,1.67, , , , 
02/09/18 13:56,1.76,99.98,1.75, , , , 
02/09/18 14:56,1.84,99.98,1.84, , , , 
02/09/18 15:56,1.84,99.98,1.84, , , , 
02/09/18 16:56,1.8,99.98,1.79, , , , 
02/09/18 17:56,1.67,99.98,1.67, , , , 
02/09/18 18:56,1.63,99.98,1.62, , , , 
02/09/18 19:56,1.63,99.98,1.62, , , , 
02/09/18 20:56,1.71,99.98,1.71, , , , 
02/09/18 21:56,1.8,99.98,1.79, , , , 
02/09/18 22:56,1.71,99.98,1.71, , , , 
02/09/18 23:56,1.63,99.98,1.62, , , , 
03/09/18 00:56,1.63,99.98,1.62, , , , 
03/09/18 01:56,1.54,99.98,1.54, , , , 
03/09/18 02:56,1.54,99.98,1.54, , , , 
03/09/18 03:56,1.58,99.98,1.58, , , , 
03/09/18 04:56,1.67,99.98,1.67, , , , 
03/09/18 05:56,1.63,99.98,1.62, , , , 
03/09/18 06:56,1.67,99.98,1.67, , , , 
03/09/18 07:56,1.8,99.98,1.79, , , , 
03/09/18 08:56,1.71,99.98,1.71, , , , 
03/09/18 09:56,1.76,99.98,1.75, , , , 
03/09/18 10:56,1.67,99.98,1.67, , , , 
03/09/18 11:56,1.76,99.98,1.75, , , , 
03/09/18 12:56,1.76,99.98,1.75, , , , 
03/09/18 13:56,1.84,99.98,1.84, , , , 
03/09/18 14:56,1.63,99.98,1.62, , , , 
03/09/18 15:56,1.84,99.98,1.84, , , , 
03/09/18 16:56,1.84,99.98,1.84, , , , 
03/09/18 17:56,1.71,99.98,1.71, , , , 
03/09/18 18:56,1.84,99.98,1.84, , , , 
03/09/18 19:56,1.84,99.98,1.84, , , , 
03/09/18 20:56,1.84,99.98,1.84, , , , 
03/09/18 21:56,1.67,99.98,1.67, , , , 
03/09/18 22:56,1.8,99.98,1.79, , , , 
03/09/18 23:56,1.76,99.98,1.75, , , , 
04/09/18 00:56,1.67,99.98,1.67, , , , 
04/09/18 01:56,1.67,99.98,1.67, , , , 
04/09/18 02:56,1.63,99.98,1.62, , , , 
04/09/18 03:56,1.76,99.98,1.75, , , , 
04/09/18 04:56,1.84,99.98,1.84, , , , 
04/09/18 05:56,1.84,99.98,1.84, , , , 
04/09/18 06:56,1.76,99.98,1.75, , , , 
04/09/18 07:56,1.8,99.98,1.79, , , , 
04/09/18 08:56,1.93,99.98,1.92, , , , 
04/09/18 09:56,1.84,99.98,1.84, , , , 
04/09/18 10:56,1.93,99.98,1.92, , , , 
04/09/18 11:56,1.97,99.98,1.97, , , , 
04/09/18 12:56,1.97,99.98,1.97, , , , 
04/09/18 13:56,2.01,99.98,2.01, , , , 
04/09/18 14:56,2.06,99.98,2.05, , , , 
04/09/18 15:56,2.06,99.98,2.05, , , , 
04/09/18 16:56,2.1,99.98,2.09, , , , 
04/09/18 17:56,1.93,99.98,1.92, , , , 
04/09/18 18:56,2.14,99.98,2.14, , , , 
04/09/18 19:56,2.19,99.98,2.18, , , , 
04/09/18 20:56,2.14,99.98,2.14, , , , 
04/09/18 21:56,2.06,99.98,2.05, , , , 
04/09/18 22:56,2.14,99.98,2.14, , , , 
04/09/18 23:56,2.14,99.98,2.14, , , , 
05/09/18 00:56,1.97,99.98,1.97, , , , 
05/09/18 01:56,1.93,99.98,1.92, , , , 
05/09/18 02:56,2.23,99.98,2.22, , , , 
05/09/18 03:56,2.14,99.98,2.14, , , , 
05/09/18 04:56,2.19,99.98,2.18, , , , 
05/09/18 05:56,2.1,99.98,2.09, , , , 
05/09/18 06:56,1.8,99.98,1.79, , , , 
05/09/18 07:56,1.93,99.98,1.92, , , , 
05/09/18 08:56,2.19,99.98,2.18, , , , 
05/09/18 09:56,2.27,99.98,2.27, , , , 
05/09/18 10:56,2.31,99.98,2.31, , , , 
05/09/18 11:56,2.27,99.98,2.27, , , , 
05/09/18 12:56,2.4,99.98,2.4, , , , 
05/09/18 13:56,2.31,99.98,2.31, , , , 
05/09/18 14:56,2.36,99.98,2.35, , , , 
05/09/18 15:56,2.36,99.98,2.35, , , , 
05/09/18 16:56,2.31,99.98,2.31, , , , 
05/09/18 17:56,2.36,99.98,2.35, , , , 
05/09/18 18:56,2.31,99.98,2.31, , , , 
05/09/18 19:56,2.27,99.98,2.27, , , , 
05/09/18 20:56,2.27,99.98,2.27, , , , 
05/09/18 21:56,2.23,99.98,2.22, , , , 
05/09/18 22:56,2.27,99.98,2.27, , , , 
05/09/18 23:56,2.27,99.98,2.27, , , , 
06/09/18 00:56,2.27,99.98,2.27, , , , 
06/09/18 01:56,2.19,99.98,2.18, , , , 
06/09/18 02:56,2.19,99.98,2.18, , , , 
06/09/18 03:56,2.1,99.98,2.09, , , , 
06/09/18 04:56,2.06,99.98,2.05, , , , 
06/09/18 05:56,2.14,99.98,2.14, , , , 
06/09/18 06:56,2.14,99.98,2.14, , , , 
06/09/18 07:56,2.19,99.98,2.18, , , , 
06/09/18 08:56,2.14,99.98,2.14, , , , 
06/09/18 09:56,2.23,99.98,2.22, , , , 
06/09/18 10:56,2.27,99.98,2.27, , , , 
06/09/18 11:56,2.19,99.98,2.18, , , , 
06/09/18 12:56,2.14,99.98,2.14, , , , 
06/09/18 13:56,2.23,99.98,2.22, , , , 
06/09/18 14:56,2.49,99.98,2.48, , , , 
06/09/18 15:56,2.31,99.98,2.31, , , , 
06/09/18 16:56,2.36,99.98,2.35, , , , 
06/09/18 17:56,2.31,99.98,2.31, , , , 
06/09/18 18:56,2.27,99.98,2.27, , , , 
06/09/18 19:56,2.14,99.98,2.14, , , , 
06/09/18 20:56,2.19,99.98,2.18, , , , 
06/09/18 21:56,2.1,99.98,2.09, , , , 
06/09/18 22:56,2.1,99.98,2.09, , , , 
06/09/18 23:56,2.06,99.98,2.05, , , , 
07/09/18 00:56,2.06,99.98,2.05, , , , 
07/09/18 01:56,1.97,99.98,1.97, , , , 
07/09/18 02:56,1.97,99.98,1.97, , , , 
07/09/18 03:56,1.97,99.98,1.97, , , , 
07/09/18 04:56,1.97,99.98,1.97, , , , 
07/09/18 05:56,2.1,99.98,2.09, , , , 
07/09/18 06:56,2.06,99.98,2.05, , , , 
07/09/18 07:56,2.19,99.98,2.18, , , , 
07/09/18 08:56,2.06,99.98,2.05, , , , 
07/09/18 09:56,1.97,99.98,1.97, , , , 
07/09/18 10:56,2.1,99.98,2.09, , , , 
07/09/18 11:56,2.14,99.98,2.14, , , , 
07/09/18 12:56,2.14,99.98,2.14, , , , 
07/09/18 13:56,2.14,99.98,2.14, , , , 
07/09/18 14:56,2.14,99.98,2.14, , , , 
07/09/18 15:56,2.19,99.98,2.18, , , , 
07/09/18 16:56,2.14,99.98,2.14, , , , 
07/09/18 17:56,2.14,99.98,2.14, , , , 
07/09/18 18:56,2.06,99.98,2.05, , , , 
07/09/18 19:56,1.97,99.98,1.97, , , , 
07/09/18 20:56,2.06,99.98,2.05, , , , 
07/09/18 21:56,1.93,99.98,1.92, , , , 
07/09/18 22:56,2.01,99.98,2.01, , , , 
07/09/18 23:56,1.93,99.98,1.92, , , , 
08/09/18 00:56,1.8,99.98,1.79, , , , 
08/09/18 01:56,1.84,99.98,1.84, , , , 
08/09/18 02:56,2.1,99.98,2.09, , , , 
08/09/18 03:56,2.19,99.98,2.18, , , , 
08/09/18 04:56,2.06,99.98,2.05, , , , 
08/09/18 05:56,1.88,99.98,1.88, , , , 
08/09/18 06:56,1.84,99.98,1.84, , , , 
08/09/18 07:56,1.76,99.98,1.75, , , , 
08/09/18 08:56,1.76,99.98,1.75, , , , 
08/09/18 09:56,1.93,99.98,1.92, , , , 
08/09/18 10:56,1.93,99.98,1.92, , , , 
08/09/18 11:56,1.97,99.98,1.97, , , , 
08/09/18 12:56,2.19,99.98,2.18, , , , 
08/09/18 13:56,2.23,99.98,2.22, , , , 
08/09/18 14:56,2.27,99.98,2.27, , , , 
08/09/18 15:56,2.27,99.98,2.27, , , , 
08/09/18 16:56,2.31,99.98,2.31, , , , 
08/09/18 17:56,2.36,99.98,2.35, , , , 
08/09/18 18:56,2.27,99.98,2.27, , , , 
08/09/18 19:56,2.23,99.98,2.22, , , , 
08/09/18 20:56,2.23,99.98,2.22, , , , 
08/09/18 21:56,2.14,99.98,2.14, , , , 
08/09/18 22:56,2.23,99.98,2.22, , , , 
08/09/18 23:56,2.27,99.98,2.27, , , , 
09/09/18 00:56,2.23,99.98,2.22, , , , 
09/09/18 01:56,2.19,99.98,2.18, , , , 
09/09/18 02:56,2.01,99.98,2.01, , , , 
09/09/18 03:56,2.19,99.98,2.18, , , , 
09/09/18 04:56,2.31,99.98,2.31, , , , 
09/09/18 05:56,1.93,99.98,1.92, , , , 
09/09/18 06:56,1.8,99.98,1.79, , , , 
09/09/18 07:56,1.8,99.98,1.79, , , , 
09/09/18 08:56,2.19,99.98,2.18, , , , 
09/09/18 09:56,2.4,99.98,2.4, , , , 
09/09/18 10:56,2.49,99.98,2.48, , , , 
09/09/18 11:56,2.57,99.98,2.57, , , , 
09/09/18 12:56,2.49,99.98,2.48, , , , 
09/09/18 13:56,2.53,99.98,2.52, , , , 
09/09/18 14:56,2.53,99.98,2.52, , , , 
09/09/18 15:56,2.61,99.98,2.61, , , , 
09/09/18 16:56,2.53,99.98,2.52, , , , 
09/09/18 17:56,2.57,99.98,2.57, , , , 
09/09/18 18:56,2.53,99.98,2.52, , , , 
09/09/18 19:56,2.44,99.98,2.44, , , , 
09/09/18 20:56,2.27,99.98,2.27, , , , 
09/09/18 21:56,2.1,99.98,2.09, , , , 
09/09/18 22:56,2.01,99.98,2.01, , , , 
09/09/18 23:56,1.97,99.98,1.97, , , , 
10/09/18 00:56,1.93,99.98,1.92, , , , 
10/09/18 01:56,1.84,99.98,1.84, , , , 
10/09/18 02:56,1.84,99.98,1.84, , , , 
10/09/18 03:56,1.8,99.98,1.79, , , , 
10/09/18 04:56,1.8,99.98,1.79, , , , 
10/09/18 05:56,1.76,99.98,1.75, , , , 
10/09/18 06:56,1.71,99.98,1.71, , , , 
10/09/18 07:56,1.76,99.98,1.75, , , , 
10/09/18 08:56,2.1,99.98,2.09, , , , 
10/09/18 09:56,2.31,99.98,2.31, , , , 
10/09/18 10:56,2.4,99.98,2.4, , , , 
10/09/18 11:56,2.57,99.98,2.57, , , , 
10/09/18 12:56,2.57,99.98,2.57, , , , 
10/09/18 13:56,2.57,99.98,2.57, , , , 
10/09/18 14:56,2.57,99.98,2.57, , , , 
10/09/18 15:56,2.61,99.98,2.61, , , , 
10/09/18 16:56,2.53,99.98,2.52, , , , 
10/09/18 17:56,2.49,99.98,2.48, , , , 
10/09/18 18:56,2.4,99.98,2.4, , , , 
10/09/18 19:56,2.4,99.98,2.4, , , , 
10/09/18 20:56,2.31,99.98,2.31, , , , 
10/09/18 21:56,2.36,99.98,2.35, , , , 
10/09/18 22:56,2.57,99.98,2.57, , , , 
10/09/18 23:56,2.19,99.98,2.18, , , , 
11/09/18 00:56,2.01,99.98,2.01, , , , 
11/09/18 01:56,2.06,99.98,2.05, , , , 
11/09/18 02:56,1.93,99.98,1.92, , , , 
11/09/18 03:56,1.88,99.98,1.88, , , , 
11/09/18 04:56,1.88,99.98,1.88, , , , 
11/09/18 05:56,1.88,99.98,1.88, , , , 
11/09/18 06:56,1.84,99.98,1.84, , , , 
11/09/18 07:56,1.84,99.98,1.84, , , , 
11/09/18 08:56,2.14,99.98,2.14, , , , 
11/09/18 09:56,2.4,99.98,2.4, , , , 
11/09/18 10:56,2.44,99.98,2.44, , , , 
11/09/18 11:56,2.53,99.98,2.52, , , , 
11/09/18 12:56,2.57,99.98,2.57, , , , 
11/09/18 13:56,2.7,99.98,2.7, , , , 
11/09/18 14:56,2.61,99.98,2.61, , , , 
11/09/18 15:56,2.7,99.98,2.7, , , , 
11/09/18 16:56,2.7,99.98,2.7, , , , 
11/09/18 17:56,2.57,99.98,2.57, , , , 
11/09/18 18:56,2.57,99.98,2.57, , , , 
11/09/18 19:56,2.66,99.98,2.65, , , , 
11/09/18 20:56,2.61,99.98,2.61, , , , 
11/09/18 21:56,2.66,99.98,2.65, , , , 
11/09/18 22:56,2.74,99.98,2.74, , , , 
11/09/18 23:56,2.96,99.98,2.95, , , , 
12/09/18 00:56,2.74,99.98,2.74, , , , 
12/09/18 01:56,2.74,99.98,2.74, , , , 
12/09/18 02:56,2.49,99.98,2.48, , , , 
12/09/18 03:56,2.19,99.98,2.18, , , , 
12/09/18 04:56,2.01,99.98,2.01, , , , 
12/09/18 05:56,1.97,99.98,1.97, , , , 
12/09/18 06:56,1.97,99.98,1.97, , , , 
12/09/18 07:56,2.19,99.98,2.18, , , , 
12/09/18 08:56,2.53,99.98,2.52, , , , 
12/09/18 09:56,2.74,99.98,2.74, , , , 
12/09/18 10:56,2.83,99.98,2.83, , , , 
12/09/18 11:56,2.91,99.98,2.91, , , , 
12/09/18 12:56,2.79,99.98,2.78, , , , 
12/09/18 13:56,2.79,99.98,2.78, , , , 
12/09/18 14:56,2.87,99.98,2.87, , , , 
12/09/18 15:56,2.79,99.98,2.78, , , , 
12/09/18 16:56,2.74,99.98,2.74, , , , 
12/09/18 17:56,2.7,99.98,2.7, , , , 
12/09/18 18:56,2.7,99.98,2.7, , , , 
12/09/18 19:56,2.7,99.98,2.7, , , , 
12/09/18 20:56,2.53,99.98,2.52, , , , 
12/09/18 21:56,2.61,99.98,2.61, , , , 
12/09/18 22:56,2.36,99.98,2.35, , , , 
12/09/18 23:56,2.27,99.98,2.27, , , , 
13/09/18 00:56,2.53,99.98,2.52, , , , 
13/09/18 01:56,2.53,99.98,2.52, , , , 
13/09/18 02:56,2.53,99.98,2.52, , , , 
13/09/18 03:56,2.44,99.98,2.44, , , , 
13/09/18 04:56,2.36,99.98,2.35, , , , 
13/09/18 05:56,2.36,99.98,2.35, , , , 
13/09/18 06:56,2.49,99.98,2.48, , , , 
13/09/18 07:56,2.36,99.98,2.35, , , , 
13/09/18 08:56,2.4,99.98,2.4, , , , 
13/09/18 09:56,2.4,99.98,2.4, , , , 
13/09/18 10:56,2.53,99.98,2.52, , , , 
13/09/18 11:56,2.66,99.98,2.65, , , , 
13/09/18 12:56,2.87,99.98,2.87, , , , 
13/09/18 13:56,2.83,99.98,2.83, , , , 
13/09/18 14:56,2.83,99.98,2.83, , , , 
13/09/18 15:56,2.79,99.98,2.78, , , , 
13/09/18 16:56,2.79,99.98,2.78, , , , 
13/09/18 17:56,2.7,99.98,2.7, , , , 
13/09/18 18:56,2.66,99.98,2.65, , , , 
13/09/18 19:56,2.61,99.98,2.61, , , , 
13/09/18 20:56,2.57,99.98,2.57, , , , 
13/09/18 21:56,2.53,99.98,2.52, , , , 
13/09/18 22:56,2.44,99.98,2.44, , , , 
13/09/18 23:56,2.66,99.98,2.65, , , , 
14/09/18 00:56,2.4,99.98,2.4, , , , 
14/09/18 01:56,2.27,99.98,2.27, , , , 
14/09/18 02:56,2.14,99.98,2.14, , , , 
14/09/18 03:56,2.27,99.98,2.27, , , , 
14/09/18 04:56,2.31,99.98,2.31, , , , 
14/09/18 05:56,2.27,99.98,2.27, , , , 
14/09/18 06:56,2.27,99.98,2.27, , , , 
14/09/18 07:56,2.36,99.98,2.35, , , , 
14/09/18 08:56,2.44,99.98,2.44, , , , 
14/09/18 09:56,2.31,99.98,2.31, , , , 
14/09/18 10:56,2.44,99.98,2.44, , , , 
14/09/18 11:56,2.57,99.98,2.57, , , , 
14/09/18 12:56,2.66,99.98,2.65, , , , 
14/09/18 13:56,2.57,99.98,2.57, , , , 
14/09/18 14:56,2.57,99.98,2.57, , , , 
14/09/18 15:56,2.57,99.98,2.57, , , , 
14/09/18 16:56,2.66,99.98,2.65, , , , 
14/09/18 17:56,2.49,99.98,2.48, , , , 
14/09/18 18:56,2.53,99.98,2.52, , , , 
14/09/18 19:56,2.49,99.98,2.48, , , , 
14/09/18 20:56,2.7,99.98,2.7, , , , 
14/09/18 21:56,2.31,99.98,2.31, , , , 
14/09/18 22:56,2.01,99.98,2.01, , , , 
14/09/18 23:56,1.97,99.98,1.97, , , , 
15/09/18 00:56,1.93,99.98,1.92, , , , 
15/09/18 01:56,2.1,99.98,2.09, , , , 
15/09/18 02:56,2.06,99.98,2.05, , , , 
15/09/18 03:56,2.19,99.98,2.18, , , , 
15/09/18 04:56,2.19,99.98,2.18, , , , 
15/09/18 05:56,2.23,99.98,2.22, , , , 
15/09/18 06:56,2.31,99.98,2.31, , , , 
15/09/18 07:56,2.27,99.98,2.27, , , , 
15/09/18 08:56,2.1,99.98,2.09, , , , 
15/09/18 09:56,2.19,99.98,2.18, , , , 
15/09/18 10:56,2.01,99.98,2.01, , , , 
15/09/18 11:56,2.14,99.98,2.14, , , , 
15/09/18 12:56,2.31,99.98,2.31, , , , 
15/09/18 13:56,2.4,99.98,2.4, , , , 
15/09/18 14:56,2.44,99.98,2.44, , , , 
15/09/18 15:56,2.36,99.98,2.35, , , , 
15/09/18 16:56,2.49,99.98,2.48, , , , 
15/09/18 17:56,2.44,99.98,2.44, , , , 
15/09/18 18:56,2.49,99.98,2.48, , , , 
15/09/18 19:56,2.44,99.98,2.44, , , , 
15/09/18 20:56,2.19,99.98,2.18, , , , 
15/09/18 21:56,2.36,99.98,2.35, , , , 
15/09/18 22:56,2.31,99.98,2.31, , , , 
15/09/18 23:56,2.31,99.98,2.31, , , , 
16/09/18 00:56,2.19,99.98,2.18, , , , 
16/09/18 01:56,2.23,99.98,2.22, , , , 
16/09/18 02:56,2.31,99.98,2.31, , , , 
16/09/18 03:56,2.31,99.98,2.31, , , , 
16/09/18 04:56,2.27,99.98,2.27, , , , 
16/09/18 05:56,2.27,99.98,2.27, , , , 
16/09/18 06:56,2.14,99.98,2.14, , , , 
16/09/18 07:56,2.14,99.98,2.14, , , , 
16/09/18 08:56,2.31,99.98,2.31, , , , 
16/09/18 09:56,2.31,99.98,2.31, , , , 
16/09/18 10:56,2.4,99.98,2.4, , , , 
16/09/18 11:56,2.44,99.98,2.44, , , , 
16/09/18 12:56,2.57,99.98,2.57, , , , 
16/09/18 13:56,2.49,99.98,2.48, , , , 
16/09/18 14:56,2.49,99.98,2.48, , , , 
16/09/18 15:56,2.57,99.98,2.57, , , , 
16/09/18 16:56,2.61,99.98,2.61, , , , 
16/09/18 17:56,2.49,99.98,2.48, , , , 
16/09/18 18:56,2.49,99.98,2.48, , , , 
16/09/18 19:56,2.49,99.98,2.48, , , , 
16/09/18 20:56,2.4,99.98,2.4, , , , 
16/09/18 21:56,2.36,99.98,2.35, , , , 
16/09/18 22:56,2.27,99.98,2.27, , , , 
16/09/18 23:56,2.31,99.98,2.31, , , , 
17/09/18 00:56,2.4,99.98,2.4, , , , 
17/09/18 01:56,2.27,99.98,2.27, , , , 
17/09/18 02:56,2.23,99.98,2.22, , , , 
17/09/18 03:56,2.14,99.98,2.14, , , , 
17/09/18 04:56,2.19,99.98,2.18, , , , 
17/09/18 05:56,2.01,99.98,2.01, , , , 
17/09/18 06:56,1.93,99.98,1.92, , , , 
17/09/18 07:56,2.01,99.98,2.01, , , , 
17/09/18 08:56,2.31,99.98,2.31, , , , 
17/09/18 09:56,2.49,99.98,2.48, , , , 
17/09/18 10:56,2.49,99.98,2.48, , , , 
17/09/18 11:56,2.7,99.98,2.7, , , , 
17/09/18 12:56,2.61,99.98,2.61, , , , 
17/09/18 13:56,2.66,99.98,2.65, , , , 
17/09/18 14:56,2.66,99.98,2.65, , , , 
17/09/18 15:56,2.74,99.98,2.74, , , , 
17/09/18 16:56,2.61,99.98,2.61, , , , 
17/09/18 17:56,2.74,99.98,2.74, , , , 
17/09/18 18:56,2.57,99.98,2.57, , , , 
17/09/18 19:56,2.57,99.98,2.57, , , , 
17/09/18 20:56,2.49,99.98,2.48, , , , 
17/09/18 21:56,2.36,99.98,2.35, , , , 
17/09/18 22:56,2.31,99.98,2.31, , , , 
17/09/18 23:56,2.19,99.98,2.18, , , , 
18/09/18 00:56,2.1,99.98,2.09, , , , 
18/09/18 01:56,2.06,99.98,2.05, , , , 
18/09/18 02:56,2.01,99.98,2.01, , , , 
18/09/18 03:56,1.97,99.98,1.97, , , , 
18/09/18 04:56,1.93,99.98,1.92, , , , 
18/09/18 05:56,1.93,99.98,1.92, , , , 
18/09/18 06:56,1.93,99.98,1.92, , , , 
18/09/18 07:56,2.01,99.98,2.01, , , , 
18/09/18 08:56,2.31,99.98,2.31, , , , 
18/09/18 09:56,2.27,99.98,2.27, , , , 
18/09/18 10:56,2.36,99.98,2.35, , , , 
18/09/18 11:56,2.49,99.98,2.48, , , , 
18/09/18 12:56,2.53,99.98,2.52, , , , 
18/09/18 13:56,2.57,99.98,2.57, , , , 
18/09/18 14:56,2.79,99.98,2.78, , , , 
18/09/18 15:56,2.74,99.98,2.74, , , , 
18/09/18 16:56,2.61,99.98,2.61, , , , 
18/09/18 17:56,2.7,99.98,2.7, , , , 
18/09/18 18:56,2.49,99.98,2.48, , , , 
18/09/18 19:56,2.49,99.98,2.48, , , , 
18/09/18 20:56,2.4,99.98,2.4, , , , 
18/09/18 21:56,2.27,99.98,2.27, , , , 
18/09/18 22:56,2.19,99.98,2.18, , , , 
18/09/18 23:56,2.27,99.98,2.27, , , , 
19/09/18 00:56,2.14,99.98,2.14, , , , 
19/09/18 01:56,2.01,99.98,2.01, , , , 
19/09/18 02:56,2.01,99.98,2.01, , , , 
19/09/18 03:56,2.23,99.98,2.22, , , , 
19/09/18 04:56,2.31,99.98,2.31, , , , 
19/09/18 05:56,2.36,99.98,2.35, , , , 
19/09/18 06:56,2.14,99.98,2.14, , , , 
19/09/18 07:56,2.06,99.98,2.05, , , , 
19/09/18 08:56,2.27,99.98,2.27, , , , 
19/09/18 09:56,2.44,99.98,2.44, , , , 
19/09/18 10:56,2.57,99.98,2.57, , , , 
19/09/18 11:56,2.44,99.98,2.44, , , , 
19/09/18 12:56,2.7,99.98,2.7, , , , 
19/09/18 13:56,2.74,99.98,2.74, , , , 
19/09/18 14:56,2.74,99.98,2.74, , , , 
19/09/18 15:56,2.7,99.98,2.7, , , , 
19/09/18 16:56,2.7,99.98,2.7, , , , 
19/09/18 17:56,2.61,99.98,2.61, , , , 
19/09/18 18:56,2.44,99.98,2.44, , , , 
19/09/18 19:56,2.49,99.98,2.48, , , , 
19/09/18 20:56,2.23,99.98,2.22, , , , 
19/09/18 21:56,2.31,99.98,2.31, , , , 
19/09/18 22:56,2.36,99.98,2.35, , , , 
19/09/18 23:56,2.44,99.98,2.44, , , , 
20/09/18 00:56,2.36,99.98,2.35, , , , 
20/09/18 01:56,2.23,99.98,2.22, , , , 
20/09/18 02:56,2.19,99.98,2.18, , , , 
20/09/18 03:56,2.19,99.98,2.18, , , , 
20/09/18 04:56,2.14,99.98,2.14, , , , 
20/09/18 05:56,2.23,99.98,2.22, , , , 
20/09/18 06:56,2.1,99.98,2.09, , , , 
